record,rank,repetition,metric,value,status
histogram,0,0,batch=100;layer=0;expert=398,104,instrumented
histogram,0,0,batch=100;layer=0;expert=399,61,instrumented
histogram,0,0,batch=100;layer=0;expert=400,344,instrumented
histogram,0,0,batch=100;layer=0;expert=401,0,instrumented
histogram,0,0,batch=100;layer=0;expert=402,506,instrumented
histogram,0,0,batch=100;layer=0;expert=403,636,instrumented
histogram,0,0,batch=100;layer=0;expert=404,459,instrumented
histogram,0,0,batch=100;layer=0;expert=405,1046,instrumented
histogram,0,0,batch=100;layer=0;expert=406,573,instrumented
histogram,0,0,batch=100;layer=0;expert=407,335,instrumented
histogram,0,0,batch=100;layer=0;expert=408,705,instrumented
histogram,0,0,batch=100;layer=0;expert=409,227,instrumented
histogram,0,0,batch=100;layer=0;expert=410,528,instrumented
histogram,0,0,batch=100;layer=0;expert=411,1314,instrumented
histogram,0,0,batch=100;layer=0;expert=412,494,instrumented
histogram,0,0,batch=100;layer=0;expert=413,11,instrumented
histogram,0,0,batch=100;layer=0;expert=414,18,instrumented
histogram,0,0,batch=100;layer=0;expert=415,252,instrumented
histogram,0,0,batch=100;layer=0;expert=416,306,instrumented
histogram,0,0,batch=100;layer=0;expert=417,847,instrumented
histogram,0,0,batch=100;layer=0;expert=418,337,instrumented
histogram,0,0,batch=100;layer=0;expert=419,823,instrumented
histogram,0,0,batch=100;layer=0;expert=420,819,instrumented
histogram,0,0,batch=100;layer=0;expert=421,328,instrumented
histogram,0,0,batch=100;layer=0;expert=422,179,instrumented
histogram,0,0,batch=100;layer=0;expert=423,943,instrumented
histogram,0,0,batch=100;layer=0;expert=424,357,instrumented
histogram,0,0,batch=100;layer=0;expert=425,735,instrumented
histogram,0,0,batch=100;layer=0;expert=426,525,instrumented
histogram,0,0,batch=100;layer=0;expert=427,47,instrumented
histogram,0,0,batch=100;layer=0;expert=428,370,instrumented
histogram,0,0,batch=100;layer=0;expert=429,228,instrumented
histogram,0,0,batch=100;layer=0;expert=430,276,instrumented
histogram,0,0,batch=100;layer=0;expert=431,721,instrumented
histogram,0,0,batch=100;layer=0;expert=432,261,instrumented
histogram,0,0,batch=100;layer=0;expert=433,0,instrumented
histogram,0,0,batch=100;layer=0;expert=434,543,instrumented
histogram,0,0,batch=100;layer=0;expert=435,353,instrumented
histogram,0,0,batch=100;layer=0;expert=436,455,instrumented
histogram,0,0,batch=100;layer=0;expert=437,622,instrumented
histogram,0,0,batch=100;layer=0;expert=438,444,instrumented
