record_index,metric,value
0,measurements[14].copy_only_wall_s,0.0003736047074198723
0,measurements[14].copy_s,0.00033392000198364255
0,measurements[14].experts_per_batch,8
0,measurements[14].gather_s,0.0
0,measurements[14].joint_wall_s,
0,measurements[14].mode,fragmented
0,measurements[14].rank,0
0,measurements[14].repetition,2
0,measurements[14].wall_s,0.0003736047074198723
0,measurements[15].compute_only_components,
0,measurements[15].compute_only_wall_s,
0,measurements[15].compute_s,
0,measurements[15].copy_only_components.compute_s,0.0
0,measurements[15].copy_only_components.copy_s,0.00037110400199890135
0,measurements[15].copy_only_components.gather_s,0.16906622285023332
0,measurements[15].copy_only_components.wall_s,0.1696627871133387
0,measurements[15].copy_only_wall_s,0.1696627871133387
0,measurements[15].copy_s,0.00037110400199890135
0,measurements[15].experts_per_batch,8
0,measurements[15].gather_s,0.16906622285023332
0,measurements[15].joint_wall_s,
0,measurements[15].mode,gather
0,measurements[15].rank,0
0,measurements[15].repetition,0
0,measurements[15].wall_s,0.1696627871133387
0,measurements[16].compute_only_components,
0,measurements[16].compute_only_wall_s,
0,measurements[16].compute_s,
0,measurements[16].copy_only_components.compute_s,0.0
0,measurements[16].copy_only_components.copy_s,0.00034463998675346376
0,measurements[16].copy_only_components.gather_s,0.0616198917850852
0,measurements[16].copy_only_components.wall_s,0.062051478773355484
0,measurements[16].copy_only_wall_s,0.062051478773355484
0,measurements[16].copy_s,0.00034463998675346376
0,measurements[16].experts_per_batch,8
0,measurements[16].gather_s,0.0616198917850852
0,measurements[16].joint_wall_s,
0,measurements[16].mode,gather
0,measurements[16].rank,0
0,measurements[16].repetition,1
0,measurements[16].wall_s,0.062051478773355484
0,measurements[17].compute_only_components,
0,measurements[17].compute_only_wall_s,
0,measurements[17].compute_s,
0,measurements[17].copy_only_components.compute_s,0.0
0,measurements[17].copy_only_components.copy_s,0.00038294398784637453
0,measurements[17].copy_only_components.gather_s,0.14387560123577714
0,measurements[17].copy_only_components.wall_s,0.1445129499770701
0,measurements[17].copy_only_wall_s,0.1445129499770701
0,measurements[17].copy_s,0.00038294398784637453
0,measurements[17].experts_per_batch,8
0,measurements[17].gather_s,0.14387560123577714
0,measurements[17].joint_wall_s,
0,measurements[17].mode,gather
0,measurements[17].rank,0
0,measurements[17].repetition,2
