record,rank,repetition,metric,value,status
histogram,0,0,batch=100;layer=0;expert=267,425,instrumented
histogram,0,0,batch=100;layer=0;expert=268,120,instrumented
histogram,0,0,batch=100;layer=0;expert=269,651,instrumented
histogram,0,0,batch=100;layer=0;expert=270,492,instrumented
histogram,0,0,batch=100;layer=0;expert=271,284,instrumented
histogram,0,0,batch=100;layer=0;expert=272,675,instrumented
histogram,0,0,batch=100;layer=0;expert=273,557,instrumented
histogram,0,0,batch=100;layer=0;expert=274,517,instrumented
histogram,0,0,batch=100;layer=0;expert=275,1108,instrumented
histogram,0,0,batch=100;layer=0;expert=276,155,instrumented
histogram,0,0,batch=100;layer=0;expert=277,718,instrumented
histogram,0,0,batch=100;layer=0;expert=278,330,instrumented
histogram,0,0,batch=100;layer=0;expert=279,185,instrumented
histogram,0,0,batch=100;layer=0;expert=280,489,instrumented
histogram,0,0,batch=100;layer=0;expert=281,271,instrumented
histogram,0,0,batch=100;layer=0;expert=282,310,instrumented
histogram,0,0,batch=100;layer=0;expert=283,800,instrumented
histogram,0,0,batch=100;layer=0;expert=284,481,instrumented
histogram,0,0,batch=100;layer=0;expert=285,294,instrumented
histogram,0,0,batch=100;layer=0;expert=286,571,instrumented
histogram,0,0,batch=100;layer=0;expert=287,695,instrumented
histogram,0,0,batch=100;layer=0;expert=288,719,instrumented
histogram,0,0,batch=100;layer=0;expert=289,0,instrumented
histogram,0,0,batch=100;layer=0;expert=290,901,instrumented
histogram,0,0,batch=100;layer=0;expert=291,273,instrumented
histogram,0,0,batch=100;layer=0;expert=292,499,instrumented
histogram,0,0,batch=100;layer=0;expert=293,475,instrumented
histogram,0,0,batch=100;layer=0;expert=294,277,instrumented
histogram,0,0,batch=100;layer=0;expert=295,110,instrumented
histogram,0,0,batch=100;layer=0;expert=296,609,instrumented
histogram,0,0,batch=100;layer=0;expert=297,80,instrumented
histogram,0,0,batch=100;layer=0;expert=298,731,instrumented
histogram,0,0,batch=100;layer=0;expert=299,400,instrumented
histogram,0,0,batch=100;layer=0;expert=300,312,instrumented
histogram,0,0,batch=100;layer=0;expert=301,206,instrumented
histogram,0,0,batch=100;layer=0;expert=302,276,instrumented
histogram,0,0,batch=100;layer=0;expert=303,614,instrumented
histogram,0,0,batch=100;layer=0;expert=304,655,instrumented
histogram,0,0,batch=100;layer=0;expert=305,674,instrumented
histogram,0,0,batch=100;layer=0;expert=306,810,instrumented
histogram,0,0,batch=100;layer=0;expert=307,612,instrumented
histogram,0,0,batch=100;layer=0;expert=308,618,instrumented
histogram,0,0,batch=100;layer=0;expert=309,570,instrumented
histogram,0,0,batch=100;layer=0;expert=310,699,instrumented
histogram,0,0,batch=100;layer=0;expert=311,28,instrumented
histogram,0,0,batch=100;layer=0;expert=312,1548,instrumented
histogram,0,0,batch=100;layer=0;expert=313,834,instrumented
histogram,0,0,batch=100;layer=0;expert=314,695,instrumented
histogram,0,0,batch=100;layer=0;expert=315,430,instrumented
histogram,0,0,batch=100;layer=0;expert=316,607,instrumented
histogram,0,0,batch=100;layer=0;expert=317,767,instrumented
histogram,0,0,batch=100;layer=0;expert=318,593,instrumented
histogram,0,0,batch=100;layer=0;expert=319,1213,instrumented
histogram,0,0,batch=100;layer=0;expert=320,400,instrumented
histogram,0,0,batch=100;layer=0;expert=321,187,instrumented
histogram,0,0,batch=100;layer=0;expert=322,465,instrumented
histogram,0,0,batch=100;layer=0;expert=323,587,instrumented
histogram,0,0,batch=100;layer=0;expert=324,668,instrumented
histogram,0,0,batch=100;layer=0;expert=325,316,instrumented
histogram,0,0,batch=100;layer=0;expert=326,1029,instrumented
histogram,0,0,batch=100;layer=0;expert=327,425,instrumented
histogram,0,0,batch=100;layer=0;expert=328,319,instrumented
histogram,0,0,batch=100;layer=0;expert=329,255,instrumented
histogram,0,0,batch=100;layer=0;expert=330,140,instrumented
histogram,0,0,batch=100;layer=0;expert=331,246,instrumented
histogram,0,0,batch=100;layer=0;expert=332,74,instrumented
histogram,0,0,batch=100;layer=0;expert=333,259,instrumented
histogram,0,0,batch=100;layer=0;expert=334,558,instrumented
histogram,0,0,batch=100;layer=0;expert=335,362,instrumented
histogram,0,0,batch=100;layer=0;expert=336,624,instrumented
histogram,0,0,batch=100;layer=0;expert=337,136,instrumented
histogram,0,0,batch=100;layer=0;expert=338,581,instrumented
histogram,0,0,batch=100;layer=0;expert=339,1028,instrumented
histogram,0,0,batch=100;layer=0;expert=340,168,instrumented
histogram,0,0,batch=100;layer=0;expert=341,469,instrumented
histogram,0,0,batch=100;layer=0;expert=342,385,instrumented
histogram,0,0,batch=100;layer=0;expert=343,92,instrumented
histogram,0,0,batch=100;layer=0;expert=344,857,instrumented
histogram,0,0,batch=100;layer=0;expert=345,585,instrumented
histogram,0,0,batch=100;layer=0;expert=346,324,instrumented
histogram,0,0,batch=100;layer=0;expert=347,379,instrumented
histogram,0,0,batch=100;layer=0;expert=348,792,instrumented
histogram,0,0,batch=100;layer=0;expert=349,113,instrumented
histogram,0,0,batch=100;layer=0;expert=350,275,instrumented
histogram,0,0,batch=100;layer=0;expert=351,568,instrumented
histogram,0,0,batch=100;layer=0;expert=352,562,instrumented
histogram,0,0,batch=100;layer=0;expert=353,949,instrumented
histogram,0,0,batch=100;layer=0;expert=354,278,instrumented
histogram,0,0,batch=100;layer=0;expert=355,588,instrumented
histogram,0,0,batch=100;layer=0;expert=356,106,instrumented
histogram,0,0,batch=100;layer=0;expert=357,958,instrumented
histogram,0,0,batch=100;layer=0;expert=358,266,instrumented
histogram,0,0,batch=100;layer=0;expert=359,472,instrumented
histogram,0,0,batch=100;layer=0;expert=360,544,instrumented
histogram,0,0,batch=100;layer=0;expert=361,294,instrumented
histogram,0,0,batch=100;layer=0;expert=362,335,instrumented
histogram,0,0,batch=100;layer=0;expert=363,885,instrumented
histogram,0,0,batch=100;layer=0;expert=364,232,instrumented
histogram,0,0,batch=100;layer=0;expert=365,756,instrumented
histogram,0,0,batch=100;layer=0;expert=366,392,instrumented
histogram,0,0,batch=100;layer=0;expert=367,541,instrumented
histogram,0,0,batch=100;layer=0;expert=368,0,instrumented
histogram,0,0,batch=100;layer=0;expert=369,441,instrumented
histogram,0,0,batch=100;layer=0;expert=370,898,instrumented
histogram,0,0,batch=100;layer=0;expert=371,368,instrumented
histogram,0,0,batch=100;layer=0;expert=372,552,instrumented
histogram,0,0,batch=100;layer=0;expert=373,212,instrumented
histogram,0,0,batch=100;layer=0;expert=374,468,instrumented
histogram,0,0,batch=100;layer=0;expert=375,425,instrumented
histogram,0,0,batch=100;layer=0;expert=376,361,instrumented
histogram,0,0,batch=100;layer=0;expert=377,745,instrumented
histogram,0,0,batch=100;layer=0;expert=378,1497,instrumented
histogram,0,0,batch=100;layer=0;expert=379,266,instrumented
histogram,0,0,batch=100;layer=0;expert=380,422,instrumented
histogram,0,0,batch=100;layer=0;expert=381,342,instrumented
histogram,0,0,batch=100;layer=0;expert=382,746,instrumented
histogram,0,0,batch=100;layer=0;expert=383,423,instrumented
histogram,0,0,batch=100;layer=0;expert=384,493,instrumented
histogram,0,0,batch=100;layer=0;expert=385,1215,instrumented
histogram,0,0,batch=100;layer=0;expert=386,842,instrumented
histogram,0,0,batch=100;layer=0;expert=387,178,instrumented
histogram,0,0,batch=100;layer=0;expert=388,585,instrumented
histogram,0,0,batch=100;layer=0;expert=389,447,instrumented
histogram,0,0,batch=100;layer=0;expert=390,480,instrumented
histogram,0,0,batch=100;layer=0;expert=391,640,instrumented
histogram,0,0,batch=100;layer=0;expert=392,0,instrumented
histogram,0,0,batch=100;layer=0;expert=393,703,instrumented
histogram,0,0,batch=100;layer=0;expert=394,643,instrumented
histogram,0,0,batch=100;layer=0;expert=395,771,instrumented
histogram,0,0,batch=100;layer=0;expert=396,634,instrumented
histogram,0,0,batch=100;layer=0;expert=397,129,instrumented
histogram,0,0,batch=100;layer=0;expert=398,96,instrumented
histogram,0,0,batch=100;layer=0;expert=399,90,instrumented
histogram,0,0,batch=100;layer=0;expert=400,290,instrumented
histogram,0,0,batch=100;layer=0;expert=401,0,instrumented
histogram,0,0,batch=100;layer=0;expert=402,491,instrumented
histogram,0,0,batch=100;layer=0;expert=403,666,instrumented
histogram,0,0,batch=100;layer=0;expert=404,403,instrumented
histogram,0,0,batch=100;layer=0;expert=405,889,instrumented
histogram,0,0,batch=100;layer=0;expert=406,606,instrumented
histogram,0,0,batch=100;layer=0;expert=407,259,instrumented
histogram,0,0,batch=100;layer=0;expert=408,670,instrumented
histogram,0,0,batch=100;layer=0;expert=409,297,instrumented
histogram,0,0,batch=100;layer=0;expert=410,494,instrumented
histogram,0,0,batch=100;layer=0;expert=411,1275,instrumented
histogram,0,0,batch=100;layer=0;expert=412,521,instrumented
histogram,0,0,batch=100;layer=0;expert=413,55,instrumented
histogram,0,0,batch=100;layer=0;expert=414,43,instrumented
histogram,0,0,batch=100;layer=0;expert=415,242,instrumented
histogram,0,0,batch=100;layer=0;expert=416,398,instrumented
histogram,0,0,batch=100;layer=0;expert=417,906,instrumented
histogram,0,0,batch=100;layer=0;expert=418,460,instrumented
histogram,0,0,batch=100;layer=0;expert=419,927,instrumented
histogram,0,0,batch=100;layer=0;expert=420,695,instrumented
histogram,0,0,batch=100;layer=0;expert=421,322,instrumented
histogram,0,0,batch=100;layer=0;expert=422,315,instrumented
histogram,0,0,batch=100;layer=0;expert=423,952,instrumented
histogram,0,0,batch=100;layer=0;expert=424,431,instrumented
histogram,0,0,batch=100;layer=0;expert=425,766,instrumented
histogram,0,0,batch=100;layer=0;expert=426,554,instrumented
histogram,0,0,batch=100;layer=0;expert=427,88,instrumented
histogram,0,0,batch=100;layer=0;expert=428,290,instrumented
histogram,0,0,batch=100;layer=0;expert=429,332,instrumented
histogram,0,0,batch=100;layer=0;expert=430,355,instrumented
histogram,0,0,batch=100;layer=0;expert=431,750,instrumented
histogram,0,0,batch=100;layer=0;expert=432,434,instrumented
histogram,0,0,batch=100;layer=0;expert=433,1,instrumented
histogram,0,0,batch=100;layer=0;expert=434,504,instrumented
histogram,0,0,batch=100;layer=0;expert=435,359,instrumented
histogram,0,0,batch=100;layer=0;expert=436,397,instrumented
histogram,0,0,batch=100;layer=0;expert=437,599,instrumented
histogram,0,0,batch=100;layer=0;expert=438,417,instrumented
